DATAFLOW,LAST UPDATE,freq,unit,indic_nrg,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2003-02,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2003-03,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2003-04,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2003-05,49.53,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2003-06,114.68,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2003-07,217.79,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2003-08,227.36,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2003-09,94.49,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2003-10,18.04,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2003-11,0.38,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2003-12,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2004-01,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2004-02,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2004-03,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2004-04,0.04,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2004-05,2.66,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2004-06,101.10,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2004-07,210.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2004-08,186.12,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2004-09,101.66,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2004-10,31.02,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2004-11,0.20,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2004-12,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2005-01,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2005-02,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2005-03,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2005-04,0.74,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2005-05,16.01,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2005-06,74.51,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2005-07,197.17,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2005-08,195.76,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2005-09,105.03,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2005-10,4.13,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2005-11,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2005-12,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2006-01,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2006-02,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2006-03,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2006-04,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2006-05,30.26,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2006-06,105.53,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2006-07,188.88,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2006-08,207.95,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2006-09,121.80,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2006-10,9.45,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2006-11,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2006-12,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2007-01,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2007-02,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2007-03,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2007-04,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2007-05,21.12,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2007-06,127.99,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2007-07,225.80,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2007-08,216.72,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2007-09,106.08,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2007-10,27.22,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2007-11,0.22,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2007-12,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2008-01,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2008-02,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2008-03,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2008-04,7.84,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2008-05,24.15,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2008-06,136.36,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2008-07,215.25,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2008-08,239.99,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2008-09,107.86,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2008-10,5.68,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2008-11,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2008-12,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2009-01,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2009-02,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2009-03,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2009-04,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2009-05,14.51,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2009-06,140.47,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2009-07,223.20,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2009-08,210.81,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2009-09,87.29,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2009-10,41.99,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2009-11,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2009-12,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2010-01,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2010-02,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2010-03,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2010-04,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2010-05,20.86,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2010-06,89.12,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2010-07,187.49,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2010-08,269.13,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2010-09,148.40,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2010-10,30.34,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2010-11,0.19,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2010-12,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2011-01,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2011-02,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2011-03,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2011-04,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2011-05,12.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2011-06,92.23,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2011-07,202.90,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2011-08,218.44,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2011-09,136.59,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2011-10,10.02,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2011-11,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2011-12,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2012-01,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2012-02,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2012-03,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2012-04,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2012-05,3.54,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2012-06,118.86,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2012-07,248.01,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2012-08,243.62,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2012-09,124.28,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2012-10,36.09,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2012-11,0.32,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2012-12,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2013-01,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2013-02,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2013-03,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2013-04,6.34,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2013-05,45.25,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2013-06,107.92,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2013-07,196.07,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2013-08,224.70,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2013-09,102.58,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2013-10,4.46,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2013-11,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2013-12,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2014-01,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2014-02,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2014-03,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2014-04,1.42,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2014-05,3.98,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2014-06,99.78,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2014-07,186.48,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2014-08,217.52,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2014-09,117.89,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2014-10,7.08,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2014-11,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2014-12,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2015-01,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2015-02,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2015-03,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2015-04,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2015-05,15.13,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2015-06,52.17,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2015-07,183.04,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2015-08,236.37,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2015-09,160.23,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2015-10,31.71,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2015-11,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2015-12,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2016-01,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2016-02,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2016-03,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2016-04,1.52,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2016-05,14.22,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2016-06,138.97,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2016-07,229.83,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2016-08,221.76,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2016-09,120.45,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2016-10,16.38,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2016-11,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2016-12,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2017-01,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2017-02,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2017-03,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2017-04,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2017-05,11.84,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2017-06,103.69,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2017-07,249.36,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2017-08,208.03,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2017-09,132.24,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2017-10,6.22,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2017-11,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2017-12,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2018-01,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2018-02,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2018-03,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2018-04,1.65,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2018-05,64.93,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2018-06,115.06,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2018-07,218.60,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2018-08,220.08,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2018-09,153.73,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2018-10,38.13,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2018-11,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2018-12,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2019-01,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2019-02,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2019-03,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2019-04,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2019-05,41.51,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2019-06,119.29,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2019-07,198.44,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2019-08,216.18,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2019-09,132.93,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2019-10,45.59,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2019-11,0.06,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2019-12,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2020-01,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2020-02,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2020-03,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2020-04,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2020-05,62.87,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2020-06,63.27,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2020-07,202.20,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2020-08,219.27,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2020-09,191.06,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2020-10,63.86,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2020-11,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2020-12,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2021-01,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2021-02,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2021-03,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2021-04,6.04,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2021-05,30.04,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2021-06,80.66,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2021-07,241.49,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2021-08,247.78,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2021-09,113.21,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2021-10,12.55,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2021-11,0.69,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CY,2021-12,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CZ,1979-01,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CZ,1979-02,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CZ,1979-03,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CZ,1979-04,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CZ,1979-05,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CZ,1979-06,0.41,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CZ,1979-07,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CZ,1979-08,0.11,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CZ,1979-09,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CZ,1979-10,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CZ,1979-11,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CZ,1979-12,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CZ,1980-01,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CZ,1980-02,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CZ,1980-03,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CZ,1980-04,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CZ,1980-05,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CZ,1980-06,0.02,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CZ,1980-07,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CZ,1980-08,0.15,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CZ,1980-09,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CZ,1980-10,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CZ,1980-11,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CZ,1980-12,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,CZ,1981-01,0.00,
