DATAFLOW,LAST UPDATE,freq,unit,indic_nrg,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,1999-08,0.13,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,1999-09,7.42,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,1999-10,41.13,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,1999-11,192.63,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,1999-12,237.79,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2000-01,327.75,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2000-02,163.64,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2000-03,129.41,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2000-04,172.94,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2000-05,25.07,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2000-06,6.31,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2000-07,0.95,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2000-08,0.44,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2000-09,8.67,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2000-10,57.81,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2000-11,176.73,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2000-12,194.23,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2001-01,227.92,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2001-02,186.01,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2001-03,129.51,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2001-04,99.27,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2001-05,76.26,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2001-06,2.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2001-07,2.89,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2001-08,0.13,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2001-09,2.90,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2001-10,24.54,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2001-11,199.68,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2001-12,295.45,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2002-01,223.03,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2002-02,184.85,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2002-03,146.51,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2002-04,124.76,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2002-05,75.18,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2002-06,14.50,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2002-07,0.53,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2002-08,0.17,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2002-09,5.47,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2002-10,33.19,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2002-11,142.38,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2002-12,186.76,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2003-01,260.27,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2003-02,235.09,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2003-03,133.75,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2003-04,103.35,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2003-05,30.12,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2003-06,3.35,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2003-07,0.96,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2003-08,0.69,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2003-09,0.52,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2003-10,64.31,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2003-11,137.28,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2003-12,250.71,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2004-01,223.25,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2004-02,212.18,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2004-03,203.47,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2004-04,129.72,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2004-05,62.81,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2004-06,0.29,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2004-07,1.75,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2004-08,0.41,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2004-09,0.77,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2004-10,54.44,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2004-11,185.88,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2004-12,269.51,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2005-01,302.77,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2005-02,279.48,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2005-03,157.60,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2005-04,93.17,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2005-05,27.18,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2005-06,0.23,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2005-07,0.05,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2005-08,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2005-09,2.07,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2005-10,28.35,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2005-11,191.34,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2005-12,255.78,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2006-01,310.59,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2006-02,246.41,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2006-03,165.98,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2006-04,71.16,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2006-05,25.11,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2006-06,0.28,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2006-07,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2006-08,1.71,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2006-09,4.11,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2006-10,15.21,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2006-11,83.88,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2006-12,264.86,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2007-01,269.47,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2007-02,180.01,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2007-03,177.39,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2007-04,105.66,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2007-05,41.55,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2007-06,6.71,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2007-07,0.98,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2007-08,0.39,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2007-09,3.47,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2007-10,31.42,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2007-11,155.69,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2007-12,263.86,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2008-01,216.33,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2008-02,161.43,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2008-03,177.53,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2008-04,97.51,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2008-05,57.57,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2008-06,4.73,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2008-07,1.87,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2008-08,0.28,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2008-09,4.65,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2008-10,56.28,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2008-11,217.86,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2008-12,271.79,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2009-01,288.54,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2009-02,209.88,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2009-03,102.43,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2009-04,150.83,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2009-05,27.31,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2009-06,5.27,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2009-07,0.04,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2009-08,0.04,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2009-09,1.96,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2009-10,15.34,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2009-11,113.32,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2009-12,238.89,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2010-01,266.60,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2010-02,230.62,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2010-03,191.89,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2010-04,69.16,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2010-05,69.58,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2010-06,5.17,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2010-07,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2010-08,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2010-09,2.31,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2010-10,40.28,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2010-11,174.17,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2010-12,248.50,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2011-01,256.78,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2011-02,198.61,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2011-03,173.82,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2011-04,25.36,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2011-05,9.91,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2011-06,5.27,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2011-07,0.71,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2011-08,0.43,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2011-09,0.60,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2011-10,24.65,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2011-11,144.91,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2011-12,248.24,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2012-01,271.95,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2012-02,271.05,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2012-03,119.35,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2012-04,171.88,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2012-05,44.43,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2012-06,4.95,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2012-07,0.51,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2012-08,0.03,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2012-09,4.36,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2012-10,59.30,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2012-11,172.09,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2012-12,227.83,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2013-01,238.66,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2013-02,240.44,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2013-03,192.85,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2013-04,115.99,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2013-05,73.73,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2013-06,12.96,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2013-07,0.17,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2013-08,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2013-09,0.38,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2013-10,27.20,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2013-11,175.22,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2013-12,258.57,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2014-01,222.24,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2014-02,219.26,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2014-03,166.18,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2014-04,70.90,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2014-05,39.73,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2014-06,4.32,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2014-07,0.21,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2014-08,0.09,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2014-09,1.06,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2014-10,11.17,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2014-11,128.61,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2014-12,274.79,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2015-01,288.11,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2015-02,247.34,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2015-03,153.05,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2015-04,63.24,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2015-05,15.67,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2015-06,5.11,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2015-07,0.01,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2015-08,0.55,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2015-09,4.29,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2015-10,25.66,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2015-11,106.82,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2015-12,170.43,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2016-01,200.78,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2016-02,217.32,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2016-03,222.99,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2016-04,124.88,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2016-05,52.85,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2016-06,4.12,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2016-07,0.06,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2016-08,0.05,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2016-09,2.55,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2016-10,18.78,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2016-11,163.08,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2016-12,225.58,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2017-01,283.75,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2017-02,178.08,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2017-03,143.24,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2017-04,40.11,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2017-05,19.22,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2017-06,1.95,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2017-07,0.27,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2017-08,0.11,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2017-09,4.42,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2017-10,11.48,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2017-11,128.05,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2017-12,244.15,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2018-01,251.60,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2018-02,244.32,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2018-03,218.92,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2018-04,126.51,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2018-05,38.10,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2018-06,11.35,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2018-07,0.06,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2018-08,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2018-09,0.04,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2018-10,49.66,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2018-11,154.09,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2018-12,212.68,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2019-01,269.26,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2019-02,179.40,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2019-03,123.58,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2019-04,122.45,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2019-05,20.48,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2019-06,17.87,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2019-07,0.03,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2019-08,0.09,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2019-09,0.90,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2019-10,35.02,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2019-11,145.21,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2019-12,194.78,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2020-01,247.51,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2020-02,133.84,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2020-03,139.66,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2020-04,82.58,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2020-05,14.38,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2020-06,5.51,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2020-07,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,HDD,PT,2020-08,0.50,
